sale_id,store_id,product_id,date,quantity,unit_price
SL01127,ST02,PD008,2024-02-03,10,3556
SL01128,ST05,PD038,2024-04-09,12,952
SL01129,ST01,PD039,2024-09-09,7,2854
SL01130,ST01,PD031,2024-12-06,8,4109
SL01131,ST01,PD041,2024-01-01,3,2034
SL01132,ST06,PD011,2024-08-12,10,492
SL01133,ST02,PD028,2024-05-21,5,8913
SL01134,ST02,PD022,2024-08-14,9,4319
SL01135,ST02,PD019,2024-01-01,12,1711
SL01136,ST02,PD001,2024-11-06,9,3754
SL01137,ST05,PD032,2024-11-22,1,3341
SL01138,ST03,PD027,2024-08-04,6,15892
SL01139,ST03,PD037,2024-11-01,2,2709
SL01140,ST04,PD035,2024-10-04,11,3801
SL01141,ST05,PD020,2024-11-29,9,5655
SL01142,ST06,PD032,2024-05-19,10,3341
SL01143,ST06,PD013,2024-04-01,1,432
SL01144,ST06,PD014,2024-10-24,3,412
SL01145,ST04,PD011,2024-10-10,7,492
SL01146,ST04,PD033,2024-01-14,11,1390
SL01147,ST04,PD014,2024-07-06,6,412
SL01148,ST05,PD032,2024-07-07,5,3341
SL01149,ST04,PD021,2024-12-27,12,1492
SL01150,ST03,PD025,2024-04-19,1,16385
SL01151,ST02,PD038,2024-05-13,12,952
SL01152,ST03,PD027,2024-04-15,1,15892
SL01153,ST01,PD033,2024-04-23,3,1390
SL01154,ST02,PD010,2024-06-26,8,6383
SL01155,ST01,PD024,2024-05-12,2,26387
SL01156,ST02,PD009,2024-08-03,7,5020
SL01157,ST02,PD020,2024-12-20,6,5655
SL01158,ST05,PD001,2024-05-23,6,3754
SL01159,ST06,PD024,2024-11-27,11,26387
SL01160,ST02,PD029,2024-02-20,5,29306
SL01161,ST02,PD037,2024-12-03,7,2709
SL01162,ST02,PD028,2024-03-15,11,8913
SL01163,ST04,PD017,2024-08-12,7,5732
SL01164,ST02,PD001,2024-10-11,3,3754
SL01165,ST01,PD033,2024-09-03,2,1390
SL01166,ST01,PD004,2024-03-14,5,4324
SL01167,ST05,PD021,2024-09-27,11,1492
SL01168,ST03,PD028,2024-02-27,11,8913
SL01169,ST06,PD030,2024-10-27,4,1814
SL01170,ST05,PD039,2024-07-18,10,2854
SL01171,ST05,PD031,2024-05-05,11,4109
SL01172,ST02,PD041,2024-11-09,4,2034
SL01173,ST05,PD016,2024-04-10,12,1467
SL01174,ST05,PD013,2024-08-16,7,432
SL01175,ST05,PD036,2024-04-17,9,2507
SL01176,ST05,PD026,2024-10-24,9,10576
SL01177,ST03,PD010,2024-09-19,2,6383
SL01178,ST02,PD029,2024-10-12,12,29306
SL01179,ST05,PD028,2024-02-22,7,8913
SL01180,ST02,PD023,2024-03-13,4,2300
SL01181,ST01,PD022,2024-09-08,11,4319
SL01182,ST06,PD039,2024-11-19,10,2854
SL01183,ST04,PD016,2024-10-05,8,1467
SL01184,ST06,PD015,2024-11-19,6,691
SL01185,ST01,PD009,2024-10-23,10,5020
SL01186,ST01,PD034,2024-07-11,9,492
SL01187,ST05,PD017,2024-07-25,1,5732
SL01188,ST02,PD013,2024-05-28,3,432
SL01189,ST05,PD039,2024-06-28,1,2854
SL01190,ST04,PD035,2024-08-25,3,3801
SL01191,ST04,PD010,2024-12-05,11,6383
SL01192,ST02,PD028,2024-09-30,2,8913
SL01193,ST04,PD004,2024-07-25,8,4324
SL01194,ST06,PD030,2024-08-15,9,1814
SL01195,ST04,PD027,2024-12-09,12,15892
SL01196,ST06,PD015,2024-11-04,8,691
SL01197,ST05,PD005,2024-02-04,10,912
SL01198,ST03,PD003,2024-11-29,10,6235
SL01199,ST03,PD029,2024-08-08,9,29306
SL01200,ST05,PD037,2024-04-26,4,2709
SL01201,ST03,PD003,2024-04-20,12,6235
SL01202,ST03,PD032,2024-01-22,11,3341
SL01203,ST02,PD028,2024-05-11,3,8913
SL01204,ST01,PD025,2024-01-29,12,16385
SL01205,ST02,PD016,2024-03-18,5,1467
SL01206,ST06,PD036,2024-08-29,8,2507
SL01207,ST04,PD013,2024-06-28,2,432
SL01208,ST05,PD034,2024-05-20,10,492
SL01209,ST05,PD008,2024-10-01,7,3556
SL01210,ST01,PD026,2024-04-18,3,10576
SL01211,ST03,PD038,2024-01-11,7,952
SL01212,ST03,PD016,2024-08-29,3,1467
SL01213,ST04,PD017,2024-07-25,4,5732
SL01214,ST05,PD039,2024-06-27,8,2854
SL01215,ST04,PD010,2024-12-04,12,6383
SL01216,ST03,PD034,2024-01-18,1,492
SL01217,ST02,PD030,2024-10-10,11,1814
SL01218,ST02,PD020,2024-09-17,11,5655
SL01219,ST05,PD023,2024-01-05,1,2300
SL01220,ST05,PD038,2024-10-28,9,952
SL01221,ST04,PD028,2024-12-17,12,8913
SL01222,ST02,PD037,2024-12-23,5,2709
SL01223,ST06,PD021,2024-01-09,6,1492
SL01224,ST03,PD005,2024-11-11,1,912
SL01225,ST05,PD020,2024-08-27,12,5655
SL01226,ST03,PD015,2024-11-06,8,691
SL01227,ST03,PD024,2024-04-25,5,26387
SL01228,ST02,PD021,2024-07-14,5,1492
SL01229,ST05,PD040,2024-07-19,2,460
SL01230,ST04,PD004,2024-09-12,12,4324
SL01231,ST05,PD037,2024-11-21,8,2709
SL01232,ST02,PD030,2024-03-17,3,1814
SL01233,ST06,PD010,2024-08-07,5,6383
SL01234,ST06,PD025,2024-12-11,2,16385
SL01235,ST02,PD021,2024-05-01,1,1492
SL01236,ST02,PD001,2024-09-11,1,3754
SL01237,ST04,PD009,2024-07-05,12,5020
SL01238,ST04,PD004,2024-08-02,10,4324
SL01239,ST06,PD031,2024-08-11,12,4109
SL01240,ST02,PD037,2024-10-02,12,2709
SL01241,ST03,PD003,2024-02-25,5,6235
SL01242,ST02,PD023,2024-10-10,7,2300
SL01243,ST06,PD039,2024-01-06,2,2854
SL01244,ST05,PD028,2024-02-06,3,8913
SL01245,ST04,PD003,2024-06-24,1,6235
SL01246,ST01,PD004,2024-07-25,10,4324
SL01247,ST06,PD040,2024-02-11,6,460
SL01248,ST05,PD024,2024-06-26,10,26387
SL01249,ST05,PD015,2024-12-04,3,691
SL01250,ST03,PD010,2024-05-11,6,6383
SL01251,ST04,PD023,2024-06-22,3,2300
SL01252,ST02,PD014,2024-03-06,2,412
SL01253,ST06,PD020,2024-10-01,10,5655
SL01254,ST03,PD020,2024-02-12,4,5655
SL01255,ST05,PD040,2024-10-21,6,460
SL01256,ST04,PD006,2024-07-24,10,5275
SL01257,ST02,PD039,2024-04-16,1,2854
SL01258,ST05,PD016,2024-02-10,6,1467
SL01259,ST05,PD028,2024-06-16,10,8913
SL01260,ST04,PD003,2024-01-07,6,6235
SL01261,ST05,PD028,2024-07-08,12,8913
SL01262,ST01,PD005,2024-08-08,4,912
SL01263,ST01,PD027,2024-11-29,2,15892
SL01264,ST05,PD009,2024-09-05,5,5020
SL01265,ST06,PD003,2024-09-14,11,6235
SL01266,ST01,PD008,2024-08-20,4,3556
SL01267,ST06,PD002,2024-07-11,10,4529
SL01268,ST02,PD039,2024-09-28,3,2854
SL01269,ST03,PD005,2024-06-09,3,912
SL01270,ST04,PD035,2024-09-22,10,3801
SL01271,ST05,PD039,2024-10-16,7,2854
SL01272,ST05,PD009,2024-10-22,4,5020
SL01273,ST06,PD001,2024-04-05,9,3754
SL01274,ST01,PD019,2024-07-03,3,1711
SL01275,ST05,PD005,2024-07-02,1,912
SL01276,ST04,PD021,2024-01-27,9,1492
SL01277,ST06,PD013,2024-02-24,10,432
SL01278,ST02,PD007,2024-11-30,7,6571
SL01279,ST03,PD004,2024-12-25,12,4324
SL01280,ST03,PD035,2024-09-27,10,3801
SL01281,ST03,PD027,2024-05-14,10,15892
SL01282,ST01,PD036,2024-10-07,5,2507
SL01283,ST01,PD018,2024-10-31,4,5356
SL01284,ST04,PD035,2024-06-29,5,3801
SL01285,ST01,PD030,2024-11-14,3,1814
SL01286,ST06,PD032,2024-01-27,11,3341
SL01287,ST03,PD024,2024-09-18,8,26387
SL01288,ST05,PD020,2024-08-29,1,5655
SL01289,ST04,PD022,2024-07-13,3,4319
SL01290,ST01,PD015,2024-01-25,6,691
SL01291,ST01,PD026,2024-10-26,11,10576
SL01292,ST03,PD020,2024-11-16,7,5655
SL01293,ST03,PD007,2024-01-06,2,6571
SL01294,ST06,PD009,2024-04-23,6,5020
SL01295,ST04,PD004,2024-07-21,11,4324
SL01296,ST04,PD024,2024-08-09,1,26387
SL01297,ST01,PD024,2024-06-27,10,26387
SL01298,ST05,PD002,2024-07-03,11,4529
SL01299,ST06,PD024,2024-08-22,7,26387
SL01300,ST04,PD022,2024-10-02,10,4319
SL01301,ST04,PD014,2024-10-20,12,412
SL01302,ST05,PD016,2024-02-19,10,1467
SL01303,ST04,PD020,2024-05-16,4,5655
SL01304,ST02,PD030,2024-10-17,10,1814
SL01305,ST06,PD003,2024-04-07,6,6235
SL01306,ST01,PD010,2024-12-21,10,6383
SL01307,ST01,PD025,2024-10-30,2,16385
SL01308,ST02,PD002,2024-08-21,7,4529
SL01309,ST04,PD018,2024-02-06,5,5356
SL01310,ST03,PD012,2024-12-11,11,655
SL01311,ST02,PD015,2024-02-11,2,691
SL01312,ST06,PD005,2024-10-24,1,912
SL01313,ST04,PD009,2024-11-27,7,5020
SL01314,ST02,PD009,2024-09-05,8,5020
SL01315,ST06,PD013,2024-10-09,2,432
SL01316,ST02,PD015,2024-01-04,10,691
SL01317,ST02,PD035,2024-02-20,5,3801
SL01318,ST02,PD024,2024-05-07,8,26387
SL01319,ST01,PD035,2024-04-16,5,3801
SL01320,ST02,PD025,2024-04-10,12,16385
SL01321,ST05,PD012,2024-08-14,5,655
SL01322,ST02,PD041,2024-07-05,7,2034
SL01323,ST04,PD021,2024-10-09,7,1492
SL01324,ST05,PD027,2024-01-18,12,15892
SL01325,ST05,PD022,2024-01-21,1,4319
SL01326,ST06,PD004,2024-07-03,9,4324
SL01327,ST06,PD037,2024-06-28,12,2709
SL01328,ST05,PD014,2024-02-29,6,412
SL01329,ST03,PD031,2024-01-28,2,4109
SL01330,ST03,PD021,2024-04-23,11,1492
SL01331,ST06,PD035,2024-06-19,8,3801
SL01332,ST01,PD035,2024-10-13,11,3801
SL01333,ST04,PD004,2024-08-20,10,4324
SL01334,ST05,PD018,2024-02-24,5,5356
SL01335,ST05,PD034,2024-02-28,6,492
SL01336,ST01,PD041,2024-05-31,5,2034
SL01337,ST04,PD028,2024-02-17,10,8913
SL01338,ST03,PD039,2024-05-09,2,2854
SL01339,ST01,PD030,2024-01-19,1,1814
SL01340,ST03,PD027,2024-07-31,3,15892
SL01341,ST04,PD026,2024-08-07,9,10576
SL01342,ST03,PD036,2024-05-28,6,2507
SL01343,ST02,PD022,2024-11-20,11,4319
SL01344,ST02,PD026,2024-09-11,8,10576
SL01345,ST04,PD028,2024-07-03,10,8913
SL01346,ST03,PD040,2024-11-12,10,460
SL01347,ST02,PD003,2024-12-05,4,6235
SL01348,ST03,PD018,2024-03-08,4,5356
SL01349,ST01,PD036,2024-08-07,3,2507
SL01350,ST04,PD012,2024-08-07,5,655
SL01351,ST03,PD033,2024-11-10,11,1390
SL01352,ST05,PD007,2024-11-27,7,6571
SL01353,ST03,PD007,2024-07-16,3,6571
SL01354,ST05,PD036,2024-04-29,7,2507
SL01355,ST06,PD014,2024-06-20,9,412
SL01356,ST06,PD004,2024-07-10,4,4324
SL01357,ST01,PD013,2024-12-03,6,432
SL01358,ST06,PD006,2024-04-12,2,5275
SL01359,ST03,PD013,2024-08-08,2,432
SL01360,ST04,PD007,2024-01-03,3,6571
SL01361,ST05,PD032,2024-05-28,8,3341
SL01362,ST03,PD013,2024-06-06,8,432
SL01363,ST02,PD037,2024-08-16,3,2709
SL01364,ST02,PD012,2024-11-13,12,655
SL01365,ST04,PD008,2024-07-13,2,3556
SL01366,ST06,PD040,2024-07-27,9,460
SL01367,ST02,PD011,2024-06-26,9,492
SL01368,ST03,PD035,2024-12-07,9,3801
SL01369,ST06,PD018,2024-04-10,2,5356
SL01370,ST06,PD014,2024-12-27,6,412
SL01371,ST03,PD032,2024-01-08,9,3341
SL01372,ST03,PD029,2024-08-16,5,29306
SL01373,ST04,PD002,2024-04-09,10,4529
SL01374,ST02,PD031,2024-10-21,11,4109
SL01375,ST01,PD027,2024-09-06,6,15892
SL01376,ST03,PD027,2024-08-12,8,15892
SL01377,ST05,PD038,2024-01-29,7,952
SL01378,ST05,PD008,2024-05-04,12,3556
SL01379,ST03,PD019,2024-03-17,6,1711
SL01380,ST01,PD008,2024-09-16,1,3556
SL01381,ST03,PD039,2024-05-13,6,2854
SL01382,ST01,PD021,2024-10-26,11,1492
SL01383,ST03,PD009,2024-02-23,6,5020
SL01384,ST05,PD009,2024-08-09,4,5020
SL01385,ST05,PD020,2024-05-08,1,5655
SL01386,ST04,PD005,2024-02-14,11,912
SL01387,ST01,PD029,2024-11-28,11,29306
SL01388,ST03,PD025,2024-11-06,2,16385
SL01389,ST03,PD020,2024-06-15,4,5655
SL01390,ST04,PD016,2024-12-18,6,1467
SL01391,ST01,PD012,2024-02-19,6,655
SL01392,ST05,PD025,2024-02-18,5,16385
SL01393,ST06,PD028,2024-02-25,7,8913
SL01394,ST01,PD020,2024-06-28,8,5655
SL01395,ST02,PD015,2024-08-31,7,691
SL01396,ST03,PD034,2024-01-04,12,492
SL01397,ST01,PD040,2024-04-13,5,460
SL01398,ST06,PD005,2024-09-08,9,912
SL01399,ST01,PD005,2024-11-12,1,912
SL01400,ST01,PD032,2024-10-20,6,3341
SL01401,ST06,PD031,2024-02-22,11,4109
SL01402,ST03,PD020,2024-02-22,5,5655
SL01403,ST03,PD038,2024-02-20,5,952
SL01404,ST06,PD038,2024-11-29,6,952
SL01405,ST05,PD021,2024-04-06,9,1492
SL01406,ST02,PD032,2024-07-15,9,3341
SL01407,ST04,PD003,2024-03-30,10,6235
SL01408,ST04,PD026,2024-02-09,9,10576
SL01409,ST05,PD004,2024-05-11,4,4324
SL01410,ST05,PD034,2024-02-05,7,492
SL01411,ST03,PD035,2024-09-28,3,3801
SL01412,ST06,PD030,2024-03-27,4,1814
SL01413,ST05,PD002,2024-11-05,1,4529
SL01414,ST01,PD030,2024-06-08,12,1814
SL01415,ST03,PD025,2024-05-08,6,16385
SL01416,ST02,PD001,2024-01-12,11,3754
SL01417,ST04,PD001,2024-12-09,1,3754
SL01418,ST03,PD017,2024-12-31,12,5732
SL01419,ST06,PD008,2024-11-08,10,3556
SL01420,ST05,PD004,2024-02-12,9,4324
SL01421,ST02,PD031,2024-04-18,1,4109
SL01422,ST02,PD002,2024-09-09,11,4529
SL01423,ST02,PD025,2024-12-31,3,16385
SL01424,ST02,PD030,2024-03-26,4,1814
SL01425,ST02,PD032,2024-08-06,10,3341
SL01426,ST01,PD021,2024-05-14,4,1492
SL01427,ST06,PD010,2024-07-16,1,6383
SL01428,ST05,PD022,2024-01-25,5,4319
SL01429,ST02,PD030,2024-07-01,4,1814
SL01430,ST02,PD021,2024-03-25,7,1492
SL01431,ST03,PD024,2024-10-28,4,26387
SL01432,ST03,PD004,2024-04-17,10,4324
SL01433,ST02,PD030,2024-06-05,6,1814
SL01434,ST02,PD007,2024-12-12,11,6571
SL01435,ST05,PD023,2024-10-27,7,2300
SL01436,ST02,PD019,2024-08-03,1,1711
SL01437,ST04,PD041,2024-02-01,12,2034
SL01438,ST05,PD002,2024-10-14,10,4529
SL01439,ST02,PD030,2024-08-27,5,1814
SL01440,ST06,PD001,2024-06-09,2,3754
SL01441,ST06,PD017,2024-12-23,4,5732
SL01442,ST04,PD008,2024-05-28,2,3556
SL01443,ST05,PD005,2024-11-10,2,912
SL01444,ST04,PD013,2024-07-06,7,432
SL01445,ST06,PD020,2024-01-26,11,5655
SL01446,ST06,PD011,2024-07-03,5,492
SL01447,ST04,PD012,2024-01-21,1,655
SL01448,ST02,PD027,2024-10-03,11,15892
SL01449,ST06,PD037,2024-04-03,3,2709
SL01450,ST05,PD013,2024-05-12,4,432
SL01451,ST04,PD024,2024-11-07,10,26387
SL01452,ST05,PD013,2024-11-26,10,432
SL01453,ST05,PD021,2024-06-02,6,1492
SL01454,ST05,PD036,2024-03-26,3,2507
SL01455,ST01,PD021,2024-11-24,8,1492
SL01456,ST04,PD018,2024-06-13,3,5356
SL01457,ST03,PD039,2024-11-14,8,2854
SL01458,ST03,PD030,2024-07-22,6,1814
SL01459,ST01,PD021,2024-03-24,9,1492
SL01460,ST06,PD033,2024-11-12,11,1390
SL01461,ST04,PD022,2024-04-13,9,4319
SL01462,ST04,PD013,2024-09-08,7,432
SL01463,ST03,PD028,2024-08-20,1,8913
SL01464,ST01,PD014,2024-01-02,2,412
SL01465,ST02,PD011,2024-11-17,2,492
SL01466,ST02,PD016,2024-11-25,12,1467
SL01467,ST04,PD034,2024-07-01,4,492
SL01468,ST02,PD017,2024-02-07,5,5732
SL01469,ST06,PD019,2024-09-18,4,1711
SL01470,ST03,PD022,2024-12-12,6,4319
SL01471,ST03,PD030,2024-10-15,9,1814
SL01472,ST06,PD034,2024-11-17,4,492
SL01473,ST04,PD040,2024-09-23,4,460
SL01474,ST06,PD036,2024-03-06,6,2507
SL01475,ST03,PD010,2024-05-26,4,6383
SL01476,ST05,PD003,2024-04-08,6,6235
SL01477,ST03,PD016,2024-03-29,2,1467
SL01478,ST01,PD023,2024-09-07,4,2300
SL01479,ST04,PD019,2024-08-03,1,1711
SL01480,ST05,PD028,2024-10-20,11,8913
SL01481,ST06,PD037,2024-03-18,12,2709
SL01482,ST04,PD017,2024-02-22,6,5732
SL01483,ST03,PD031,2024-07-31,2,4109
SL01484,ST05,PD002,2024-01-24,11,4529
SL01485,ST01,PD005,2024-04-19,1,912
SL01486,ST02,PD011,2024-02-22,12,492
SL01487,ST02,PD009,2024-10-25,6,5020
SL01488,ST01,PD024,2024-04-01,2,26387
SL01489,ST05,PD027,2024-09-19,4,15892
SL01490,ST02,PD009,2024-03-19,9,5020
SL01491,ST03,PD023,2024-02-20,5,2300
SL01492,ST02,PD009,2024-07-28,4,5020
SL01493,ST02,PD041,2024-07-30,12,2034
SL01494,ST01,PD009,2024-05-31,5,5020
SL01495,ST02,PD021,2024-08-31,2,1492
SL01496,ST06,PD022,2024-01-19,5,4319
SL01497,ST01,PD021,2024-11-12,7,1492
SL01498,ST05,PD032,2024-08-13,8,3341
SL01499,ST05,PD036,2024-01-17,2,2507
SL01500,ST06,PD008,2024-06-29,10,3556
SL01501,ST02,PD007,2024-04-01,7,6571
SL01502,ST03,PD035,2024-04-05,4,3801
SL01503,ST06,PD012,2024-12-17,7,655
SL01504,ST03,PD013,2024-06-30,5,432
SL01505,ST05,PD027,2024-12-14,1,15892
SL01506,ST02,PD014,2024-07-17,12,412
SL01507,ST06,PD037,2024-04-06,2,2709
SL01508,ST03,PD003,2024-08-15,2,6235
SL01509,ST04,PD037,2024-05-06,3,2709
SL01510,ST06,PD013,2024-10-07,2,432
SL01511,ST03,PD023,2024-06-23,6,2300
SL01512,ST04,PD009,2024-10-13,12,5020
SL01513,ST04,PD031,2024-11-23,3,4109
SL01514,ST04,PD041,2024-01-04,3,2034
SL01515,ST03,PD014,2024-08-07,5,412
SL01516,ST06,PD002,2024-10-25,4,4529
SL01517,ST05,PD001,2024-11-09,10,3754
SL01518,ST04,PD035,2024-09-17,10,3801
SL01519,ST05,PD006,2024-07-10,1,5275
SL01520,ST06,PD031,2024-10-14,7,4109
SL01521,ST05,PD032,2024-07-19,10,3341
SL01522,ST05,PD037,2024-10-16,4,2709
SL01523,ST01,PD034,2024-10-18,11,492
SL01524,ST06,PD008,2024-10-17,5,3556
SL01525,ST06,PD036,2024-08-23,5,2507
SL01526,ST01,PD025,2024-03-29,4,16385
SL01527,ST05,PD006,2024-12-22,11,5275
SL01528,ST01,PD001,2024-03-13,5,3754
SL01529,ST03,PD006,2024-06-21,2,5275
SL01530,ST03,PD032,2024-09-23,7,3341
SL01531,ST04,PD014,2024-04-17,6,412
SL01532,ST02,PD014,2024-03-25,8,412
SL01533,ST02,PD003,2024-09-15,10,6235
SL01534,ST04,PD039,2024-07-28,7,2854
SL01535,ST04,PD033,2024-09-29,6,1390
SL01536,ST06,PD035,2024-05-17,4,3801
SL01537,ST01,PD005,2024-07-16,3,912
SL01538,ST01,PD005,2024-12-30,11,912
SL01539,ST03,PD026,2024-02-13,5,10576
SL01540,ST03,PD040,2024-08-24,4,460
SL01541,ST04,PD040,2024-07-05,11,460
SL01542,ST06,PD019,2024-04-12,2,1711
SL01543,ST03,PD002,2024-06-30,8,4529
SL01544,ST01,PD032,2024-12-05,1,3341
SL01545,ST06,PD014,2024-01-29,11,412
SL01546,ST04,PD010,2024-06-18,10,6383
SL01547,ST01,PD027,2024-10-12,11,15892
SL01548,ST05,PD035,2024-06-18,9,3801
SL01549,ST05,PD025,2024-08-19,10,16385
SL01550,ST03,PD013,2024-09-23,5,432
SL01551,ST03,PD014,2024-03-23,4,412
SL01552,ST03,PD007,2024-10-17,5,6571
SL01553,ST02,PD022,2024-02-21,3,4319
SL01554,ST06,PD023,2024-10-07,7,2300
SL01555,ST04,PD003,2024-03-12,11,6235
SL01556,ST05,PD001,2024-09-19,2,3754
SL01557,ST01,PD036,2024-12-15,5,2507
SL01558,ST06,PD004,2024-10-21,12,4324
SL01559,ST05,PD040,2024-02-29,6,460
SL01560,ST03,PD008,2024-02-23,5,3556
SL01561,ST03,PD001,2024-01-31,9,3754
SL01562,ST01,PD023,2024-12-06,2,2300
SL01563,ST06,PD016,2024-05-16,8,1467
SL01564,ST03,PD041,2024-03-23,10,2034
SL01565,ST02,PD026,2024-07-31,5,10576
SL01566,ST02,PD005,2024-03-28,7,912
SL01567,ST04,PD020,2024-03-10,6,5655
SL01568,ST06,PD018,2024-04-22,12,5356
SL01569,ST06,PD037,2024-04-01,5,2709
SL01570,ST02,PD022,2024-11-03,12,4319
SL01571,ST01,PD026,2024-05-28,3,10576
SL01572,ST01,PD017,2024-10-01,2,5732
SL01573,ST03,PD030,2024-12-28,11,1814
SL01574,ST02,PD018,2024-07-07,11,5356
SL01575,ST05,PD016,2024-12-24,12,1467
SL01576,ST05,PD026,2024-11-29,6,10576
SL01577,ST02,PD041,2024-08-19,7,2034
SL01578,ST02,PD033,2024-01-10,10,1390
SL01579,ST05,PD007,2024-11-27,9,6571
SL01580,ST02,PD007,2024-03-19,5,6571
SL01581,ST04,PD025,2024-03-03,5,16385
SL01582,ST05,PD011,2024-01-21,10,492
SL01583,ST01,PD032,2024-03-23,1,3341
SL01584,ST04,PD039,2024-10-27,12,2854
SL01585,ST05,PD001,2024-08-10,11,3754
SL01586,ST03,PD016,2024-02-21,11,1467
SL01587,ST05,PD021,2024-02-09,2,1492
SL01588,ST03,PD031,2024-11-28,4,4109
SL01589,ST01,PD016,2024-08-13,1,1467
SL01590,ST06,PD009,2024-06-28,4,5020
SL01591,ST04,PD016,2024-11-02,8,1467
SL01592,ST05,PD001,2024-07-18,1,3754
SL01593,ST06,PD020,2024-04-30,8,5655
SL01594,ST03,PD031,2024-10-08,8,4109
SL01595,ST03,PD012,2024-04-11,8,655
SL01596,ST04,PD006,2024-03-11,1,5275
SL01597,ST03,PD008,2024-04-27,4,3556
SL01598,ST01,PD015,2024-01-04,4,691
SL01599,ST03,PD012,2024-07-14,10,655
SL01600,ST03,PD027,2024-08-15,5,15892
SL01601,ST02,PD005,2024-04-30,2,912
SL01602,ST03,PD007,2024-02-16,10,6571
SL01603,ST05,PD027,2024-04-26,10,15892
SL01604,ST05,PD019,2024-12-20,5,1711
SL01605,ST02,PD011,2024-07-30,11,492
SL01606,ST02,PD028,2024-02-14,6,8913
SL01607,ST02,PD020,2024-01-10,10,5655
SL01608,ST01,PD040,2024-04-15,11,460
SL01609,ST06,PD020,2024-10-18,2,5655
SL01610,ST01,PD016,2024-07-01,7,1467
SL01611,ST03,PD041,2024-04-10,12,2034
SL01612,ST04,PD025,2024-09-11,2,16385
SL01613,ST04,PD014,2024-06-05,7,412
SL01614,ST03,PD013,2024-02-12,12,432
SL01615,ST03,PD020,2024-03-27,3,5655
SL01616,ST06,PD033,2024-03-10,4,1390
SL01617,ST03,PD009,2024-12-17,4,5020
SL01618,ST05,PD020,2024-12-03,6,5655
SL01619,ST06,PD012,2024-10-31,8,655
SL01620,ST05,PD040,2024-04-18,12,460
SL01621,ST05,PD017,2024-07-27,6,5732
SL01622,ST04,PD029,2024-06-10,9,29306
SL01623,ST06,PD016,2024-04-23,6,1467
SL01624,ST01,PD012,2024-12-08,10,655
SL01625,ST01,PD032,2024-12-15,7,3341
SL01626,ST01,PD019,2024-08-09,5,1711
SL01627,ST02,PD006,2024-04-10,12,5275
SL01628,ST03,PD005,2024-05-23,1,912
SL01629,ST03,PD010,2024-05-13,8,6383
SL01630,ST02,PD033,2024-01-05,8,1390
SL01631,ST01,PD022,2024-02-24,7,4319
SL01632,ST02,PD013,2024-09-11,11,432
SL01633,ST02,PD002,2024-11-29,5,4529
SL01634,ST01,PD037,2024-05-09,2,2709
SL01635,ST06,PD002,2024-06-26,3,4529
SL01636,ST05,PD025,2024-11-17,7,16385
SL01637,ST04,PD013,2024-06-01,3,432
SL01638,ST02,PD030,2024-02-07,3,1814
SL01639,ST03,PD026,2024-12-16,6,10576
SL01640,ST02,PD019,2024-07-17,8,1711
SL01641,ST05,PD027,2024-11-27,8,15892
SL01642,ST04,PD040,2024-09-02,11,460
SL01643,ST04,PD020,2024-09-02,11,5655
SL01644,ST04,PD012,2024-11-01,9,655
SL01645,ST06,PD027,2024-04-09,1,15892
SL01646,ST06,PD006,2024-04-29,4,5275
SL01647,ST02,PD015,2024-09-06,10,691
SL01648,ST06,PD036,2024-10-08,3,2507
SL01649,ST04,PD007,2024-01-01,3,6571
SL01650,ST06,PD027,2024-09-04,2,15892
SL01651,ST05,PD039,2024-07-16,2,2854
SL01652,ST05,PD019,2024-05-24,10,1711
SL01653,ST05,PD007,2024-06-29,2,6571
SL01654,ST06,PD020,2024-08-23,6,5655
SL01655,ST01,PD028,2024-07-31,12,8913
SL01656,ST02,PD003,2024-10-05,5,6235
SL01657,ST03,PD038,2024-12-19,3,952
SL01658,ST01,PD026,2024-08-02,9,10576
SL01659,ST02,PD012,2024-09-13,8,655
SL01660,ST03,PD037,2024-12-29,7,2709
SL01661,ST03,PD005,2024-02-13,1,912
SL01662,ST04,PD037,2024-07-14,2,2709
SL01663,ST05,PD024,2024-03-27,10,26387
SL01664,ST02,PD013,2024-06-21,8,432
SL01665,ST05,PD034,2024-01-24,9,492
SL01666,ST03,PD033,2024-01-23,7,1390
SL01667,ST01,PD037,2024-04-07,1,2709
SL01668,ST03,PD015,2024-09-04,12,691
SL01669,ST01,PD005,2024-04-04,1,912
SL01670,ST04,PD009,2024-04-18,1,5020
SL01671,ST02,PD009,2024-09-27,11,5020
SL01672,ST06,PD024,2024-10-20,6,26387
SL01673,ST06,PD007,2024-12-17,3,6571
SL01674,ST06,PD038,2024-03-19,1,952
SL01675,ST02,PD030,2024-03-16,4,1814
SL01676,ST02,PD003,2024-05-04,6,6235
SL01677,ST02,PD036,2024-04-23,4,2507
SL01678,ST05,PD037,2024-11-12,11,2709
SL01679,ST01,PD023,2024-02-24,12,2300
SL01680,ST02,PD008,2024-11-16,10,3556
SL01681,ST04,PD038,2024-08-28,4,952
SL01682,ST06,PD035,2024-08-22,10,3801
SL01683,ST04,PD011,2024-10-09,8,492
SL01684,ST04,PD025,2024-09-30,3,16385
SL01685,ST04,PD016,2024-01-04,11,1467
SL01686,ST06,PD036,2024-05-30,3,2507
SL01687,ST05,PD009,2024-07-15,7,5020
SL01688,ST01,PD022,2024-06-04,5,4319
SL01689,ST05,PD017,2024-07-11,6,5732
